cluster,pair_rank,pair_id,role,retention,outcome,cid,mentee_dist,emb_cosine_sim,question_text,reply_text,question_words,reply_words,mentee_name,mentor_name
21,1,c21_p1,B,low,0,28926,1.3594,0.2927,Prophet Muhammad,"Merged ""Question from (11:16, 17 January 2024) (2)"".Martin Luther king Jr ~~",2,11,Gambo abiso junior,2NumForIce
21,2,c21_p2,A,high,1,33236,2.2999,0.3683,"Hello guys
I have an question for you
Who is the best captain
Virat kohli or MS Dhoni",:Deepesh kafalatiya - I'm not sure I understand your question. Have you got any questions on how to edit Wikipedia?,18,17,Deepesh kafalatiya,Lee Vilenski
21,2,c21_p2,B,low,0,16048,2.2999,0.3683,Hello! Do you know about the biggest criminal of India which is unsung means who is not known by anyone? He is dead or not?,"Hello Rockysince2008, you can ask this question at the [POLICY]. However, if the criminal(s) you want to know about needs to be obscure like you mentioned, it might be harder to find one.",25,32,Rockysince2008,Capsulecap
21,3,c21_p3,A,high,1,714,2.4875,0.3119,"[TEMPLATE]
| appealsto = [WIKILINK]
| terms =
| positions =[LINK]
| budget =
| website = [LINK]
| chiefjudgetitle = [WIKILINK]
| chiefjudgename = Sakchai Rangsiwong
| termstart = 1 October 2022
| termend =
| termend2 =
| chiefjudgetitle2 =
| chiefjudgename2 =
| termstart2 =
| termend3 =
| termend4 =
}}
The Criminal Court (; ; ) is a Thai [WIKILINK] of [WIKILINK] responsible for the application of [WIKILINK] in [WIKILINK]. The court is located on [WIKILINK] and is colloquially called ""Ratchada Criminal Court"" (ศาลอาญารัชดาฯ).
ประวัติข้าราชกาลรัฐวิสาหกิจ ระดับชำนาญงาน 6ดาว ททน1
พันตำรวจโทวิศิษฎ์ ทองโม้
[[File:พันตำรวจโทวิศิษฎ์",LAW42000 you have copied and pasted a large part of the [WIKILINK] article onto my Talk page here. I am not clear why?,95,22,LAW42000,AllyD
21,3,c21_p3,B,low,0,15567,2.4875,0.3119,Chandramohan,"Hello @. You have not edited the article on the [WIKILINK], nor any other Wikipedia article, so you are going to have to explain further if you expect me to answer any questions.",1,33,Chandramohanlodhi,Michael D. Turnbull
21,4,c21_p4,A,high,1,34359,3.1437,0.2801,my edit was undone. It was official link (url) to watch the TV serial.,"Usually, you shouldn't link to it most TV articles dont include netflix links",14,13,Ganesh-B-72,Olliefant
21,4,c21_p4,B,low,0,32169,3.1437,0.2801,Actor,Ok. -- –– ––,1,1,Daspardeshi,Pro-anti-air
22,0,c22_p0,A,high,1,18202,0.5267,1.0,Hello,"Hi Acenexice, welcome to Wikipedia! Let me know if I can help in any way :) Happy editing,",1,16,Acenexice,Ferien
22,0,c22_p0,B,low,0,5122,0.5267,1.0,Hello,Hello ! Welcome to Wikipedia. Let me know if there's anything I can do to help you. ( / ),1,16,Mukambo Joe Kennedy,Firefangledfeathers
22,1,c22_p1,A,high,1,11152,1.6692,1.0,Hello,@ Welcome to Wikipedia! I enclosed some helpful links on your talk page ~ (he/him • ),1,13,Pencils are cool1234,Shushugah
22,1,c22_p1,B,low,0,17420,1.6692,1.0,Hello,"Geomarni Hello, and welcome to Wikipedia! Let me know if you have any questions",1,13,Geomarni,HouseBlaster
22,2,c22_p2,A,high,1,33058,1.9859,1.0,Hello,"Hi @! Nice to meet you 😄 Is there anything I can help with? (he/him )
==Happy Birthday!==
[TEMPLATE]
Ooh,Happy Birthday! ' Has about 7.9% of all [POLICY]
Adam Cuerden! Have a nice day! (he/him )",1,32,WinterMilton,Frostly
22,2,c22_p2,B,low,0,13655,1.9859,1.0,Hello,"@: Hi, is there something I can help with?",1,9,Es Yøur'boii Kidå,Bsoyka
22,3,c22_p3,A,high,1,33089,2.4202,1.0,Hello,"Hi @, is there anything you need help with?",1,9,Ihsanullah Danish,Asartea
22,3,c22_p3,B,low,0,3564,2.4202,1.0,Hello,"Aditya, fire., hi! do you have a question I can answer for you?",1,11,"Aditya, fire.",Calliopejen1
22,4,c22_p4,A,high,1,16119,3.0614,0.9614,Hello,Hi @,1,1,FaranSajid013,Kinvidia
22,4,c22_p4,B,low,0,4444,3.0614,0.9614,hello,?,1,1,Zumza007,Glane23
23,0,c23_p0,A,high,1,16834,0.7892,0.4689,Can You Expand For Me Thanks.,"TysWorld Hello, as you haven't asked a specific question I can't help you.",6,12,TysWorld,Pickersgill-Cunliffe
23,0,c23_p0,B,low,0,14593,0.7892,0.4689,"Thanks , I tend to this topics that you count
as well",Welcome.,11,1,Dr.ibrahimk,Jenhawk777
23,1,c23_p1,A,high,1,4953,0.9105,0.6194,Thank you for being available.,@ Happy to help :) Let me know if you have any questions.,5,12,StephRab18,Alyo
23,1,c23_p1,B,low,0,29244,0.9105,0.6194,Hello thank you i appreciate that I'll keep on that,"@, I appreciate your thanks, but please note that thanking users in a short duration of time, for random edits, only goes to being [POLICY] and will most likely lead to a [POLICY]. You may find [HELP_PAGE] helpful.",10,38,Lesegothami,ToadetteEdit
23,2,c23_p2,A,high,1,28413,2.0362,0.6068,"Hello,
Thank you for the warm welcome.
I will check here whenever I need help.
Regards.",@ Sounds good! Welcome to the community and happy editing =) –  ツ,16,13,Funsho.ayo,LuniZunie
23,2,c23_p2,B,low,0,24263,2.0362,0.6068,"Hi GGOTCC, thanks.","Hello, and welcome! We are glad to have you here at Wikipedia.
If you have any questions, feel free to ask me a question! Feel free to read [HELP_PAGE] if you are looking for somewhere to start.",2,37,EzhuthuVaal,GGOTCC
23,3,c23_p3,A,high,1,33841,2.7096,0.4594,God bless us all thanks,@: Do you have a question about editing or using Wikipedia? ~ ~,5,11,Skizzy DE Donnie,Rusty Cat
23,3,c23_p3,B,low,0,29244,2.7096,0.4594,Hello thank you i appreciate that I'll keep on that,"@, I appreciate your thanks, but please note that thanking users in a short duration of time, for random edits, only goes to being [POLICY] and will most likely lead to a [POLICY]. You may find [HELP_PAGE] helpful.",10,38,Lesegothami,ToadetteEdit
23,4,c23_p4,A,high,1,1913,3.6559,0.5132,Noted Thanks for informing me.,@ feel free to get in touch with any wikipedia-related questions!,5,11,Catherine2118,Mujinga
23,4,c23_p4,B,low,0,12827,3.6559,0.5132,"Firstly , I would like to thank you for your service in helping me with my project.","Hi @, and welcome to Wikipedia! I'm happy to help in whatever way I can. Let me know if you have any questions I can answer.",16,26,Sharda23,Eddie891
24,0,c24_p0,A,high,1,33629,0.5886,0.2817,Nasıl Fotoğraf ekleyebilirim ?,:Please communicate in English. I have left a message on your talk page directing you to TRWIKI. [POLICY] (she/they ),3,18,KınalıSûfi,~delta
24,0,c24_p0,B,low,0,27318,0.5886,0.2817,How to create my own application?,@ Hello. What kind of application are you talking about?,6,10,OdaxNobunaga,Mach61
24,1,c24_p1,A,high,1,742,2.023,0.4616,Como criar uma citação?,"Royalty Thorn, please see [WIKILINK]. Or you may be more comfortable with [WIKILINK].",4,11,Royalty Thorn,AllyD
24,1,c24_p1,B,low,0,4455,2.023,0.4616,Cum creez o pagină nouă?,"Mr.elian22 If you are looking to write an article in Romanian, you should inquire at the [LINK].",5,16,Mr.elian22,Glane23
24,2,c24_p2,A,high,1,32430,2.2439,0.4726,How to write a news?,"Hello! Wikipedia is an encyclopedia, [POLICY]. Do you mean the ""In the news"" section on the [WIKILINK]? If so, check out [POLICY], which answers all questions about it. If you want to write actual news articles, consider [LINK] instead.",5,39,Khethukubonga,Flexagoon
24,2,c24_p2,B,low,0,37755,2.2439,0.4726,How to publish a journal article?,"@: Hi there! If the journal meets Wikipedia's criteria for inclusion at [POLICY], then follow the instructions at [HELP_PAGE]. Happy editing!",6,21,MELCHORA V ABONAL,GoingBatty
24,3,c24_p3,A,high,1,24660,4.0627,0.333,Hello how can I publish my own book or article,please take help from [POLICY],10,5,Masangwenii,Endrabcwizart
24,3,c24_p3,B,low,0,712,4.0627,0.333,How can I make a movie,"Santos borges, that isn't something which Wikipedia can help with, as this is a project to build an encyclopaedia. However, I am sure there are forums elsewhere that can help, or you can get together with friends and build movie-making skills together.",6,40,Santos borges,AllyD
24,4,c24_p4,A,high,1,5166,4.2313,0.5455,"Hola 👋 soy Chris Quiñonez, ¿ como publico una cita?","Hola ! You may be asking about how to add a quote to an article (there's some info about that at [POLICY]) or about how to add a citation to an article (see [HELP_PAGE]). Either way, I'd urge to you to write in English here if you're able. If you are mainly comfortable writing in Spanish, we could use your help at [WIKILINK].
:(Esto se hizo usando Google Translate, así que lo siento si hay errores): Hola Chris Quiñonez! Quizás te preguntes cómo agregar una cita a un artículo (hay información al respecto en [POLICY]) o cómo agregar una cita a un artículo (ver [HELP_PAGE]). De cualquier manera, le recomiendo que escriba aquí en inglés si puede. Si principalmente se siente cómodo escribiendo en español, nos vendría bien su ayuda en [WIKILINK]. ( / )",8,128,Chris Quiñonez,Firefangledfeathers
24,4,c24_p4,B,low,0,20657,4.2313,0.5455,Nası alıntı oluşturabilirim,"TahaKarakaya0, Luckily, I have limited exposure to Turkish to recognize. Unfortunately it's not so much exposure that I can make out every word. I believe you are asking how you can edit, correct me if I am wrong? I am going to leave some helpful tips on your user talk page that should assist you. Please seek guidance on [POLICY] for further guidance or you may always ask on my use talk page here. Happy editing!",3,75,TahaKarakaya0,ARoseWolf
25,0,c25_p0,A,high,1,19234,0.607,0.6838,Hi I just wanted to say hello! New to this!!,Hello!,10,1,Paula Panda Lain,Dege31
25,0,c25_p0,B,low,0,19548,0.607,0.6838,"Hello, I wanted to introduce myself to you.",Hi Wikiitaliano. I've left some useful links on your talk page.,8,10,Wikiitaliano,Vacant0
25,1,c25_p1,A,high,1,34652,1.3146,0.5071,"Hey rusky cat,
Hope you are doing well.
I am a beginner. Your guidance will be appreciated.
Thank you",@: Welcome to Wikipedia! What do you want help with specifically? ~ ~,19,11,Mirjist,Rusty Cat
25,1,c25_p1,B,low,0,27450,1.3146,0.5071,"Hello Matrix, I just wanted to introduce myself and thank you for offering your time to assist folks like me!","Feenixmusic no worries, here to help as always ;) —' [TEMPLATE_REF] mewhen u reply ( - )",19,15,Feenixmusic,Matrix
25,2,c25_p2,A,high,1,17041,1.8174,0.4477,Hello there! Really looking forward to working with you! Harry.,@ of course!,10,3,EditorialProject,Renamed user 941cc78c00a0c5924c78bcbe91e8541a
25,2,c25_p2,B,low,0,2256,1.8174,0.4477,"Hi :)
I'm new here so I don't yet know what to ask for ...
but,
have a nice day ! :)",@ good stuff and happy editing! you've got helpful links already at to help you find your way,18,18,Pfihome,Mujinga
25,3,c25_p3,A,high,1,19678,1.9813,0.5877,"Hello, I don't have many questions yet, and I'm in a very happy mood right now, I just wanted to say Have a great day, Bye for now!",Welcome!,28,1,Hypekone,Vacant0
25,3,c25_p3,B,low,0,27462,1.9813,0.5877,no question just saying good afternoon :),2u2 :) —' [TEMPLATE_REF] mewhen u reply ( - ),6,9,User of thy name,Matrix
25,4,c25_p4,A,high,1,16337,2.6622,0.423,"Hi, Hannah! Thanks! Nice to meet you.",Hi Sassywatermelon2. Nice to meet you as well.,7,7,Sassywatermelon2,Clovermoss
25,4,c25_p4,B,low,0,25692,2.6622,0.423,"Good evening, Sir/Madam. I hope you are doing well. I have a question I’d really appreciate your guidance on.”","Hi @, welcome to wikipedia! If this is about your deleted userpage, well, I'd have let it be, myself, but I can see why it was deleted. Have a look at mine, as a comparison. It's all about my wikipedia editing, not about me as a person. You're welcome to leave some facts about yourself if you like, but mostly, what we're about here is building an encyclopedia.",19,68,Jameshinom,Asilvering
26,0,c26_p0,A,high,1,17360,1.3588,0.428,can i still make out an international business mail from wikipedia,"No, you may not use Wikipedia for promoting a cause.",11,10,Holy khalif,HouseBlaster
26,0,c26_p0,B,low,0,14508,1.3588,0.428,The account can be switched to Arabic.,Okay.,7,1,Ahmad zeidm,Jenhawk777
26,1,c26_p1,A,high,1,9849,1.3588,0.4658,Hlo. Can I can be the hacker of to hack account,"Hi HARIS012, that really isn't what Wikipedia is for. (Ping me or leave a message on my [TALK_PAGE])",11,17,HARIS012,Alextejthompson
26,1,c26_p1,B,low,0,34596,1.3588,0.4658,Why the recaptcha my google nest accont password manage .yes.No.plz my problam solve,", please contact Google for support with their products. —",12,8,2322.(Wiki),Frostly
26,2,c26_p2,A,high,1,30103,2.428,0.3453,Merhaba şağ üstte olması gereken düzenle tuşu nerde?+Bilgi kutusu ve değisiklik òzeti nerde,"Apologies, but I do not speak (what I assume to be) Turkish. I have used a welcome template to redirect you to the Turkish Wikipedia. They most likely have the answer to your question. (she/they/all [WIKILINK] • • )",13,34,Sahip Giray,LunaEclipse
26,2,c26_p2,B,low,0,32134,2.428,0.3453,Sorry used wrong email for this account :(,"@ that is okay! Thanks for letting me know. You can click [LINK] and go to the ""email options"" heading and click on the ""change or remove email address"" button. Then, you need to verify your account's password, then you need to add the correct email and then click on the ""change email"" button. And you got your new email! Thanks, ~ (He, him) • • •",7,64,Cesarcalad,Rafaelthegreat
26,3,c26_p3,A,high,1,4258,4.1416,0.2772,Hello Instagram team,"Samir09555 Wikipedia [POLICY].
yes
==[WIKILINK] has been nominated for renaming==
[WIKILINK] has been nominated for renaming. A discussion is taking place to decide whether it complies with the [POLICY] guidelines. If you would like to participate in the discussion, you are invited to add your comments at [POLICY] on the [POLICY] page. Thank you.",3,53,Samir09555,Pichpich
26,3,c26_p3,B,low,0,35009,4.1416,0.2772,Hi ninja this side I just want a one hacker number can you help me ???,"Hi there @. I'm not quite sure what you mean. What do you need help with?
see this is important if you can help me so give me a hacker's number plz...",15,32,Ninja 111122,Fathoms Below
26,4,c26_p4,A,high,1,38659,5.8039,0.2981,"State Bank of India
Credit card","State Bank of India
@: Why are you spamming a phone number? (, , )",6,14,State Bank Indian,Leonidlednev
26,4,c26_p4,B,low,0,38983,5.8039,0.2981,My profile and information,Hi Dayyabu Jamilu Morai. I'm not sure what you're asking about. Do you have a question about Wikipedia? I will add a notification containing some general information to your uyser talk page.,4,29,Dayyabu Jamilu Morai,Marchjuly
27,0,c27_p0,A,high,1,26425,1.1772,0.6981,"Hello, how are you?","@ Pretty good, how are you? Do you have any questions about editing Wikipedia?",4,14,MuzamilJamali,Relativity
27,0,c27_p0,B,low,0,10273,1.1772,0.6981,How are you sir?,Abhishek singh Abhi I'm good! Did you have any questions about editing Wikipedia? — (; ),4,16,Abhishek singh Abhi ( Gonda),PerfectSoundWhatever
27,1,c27_p1,A,high,1,33871,2.2068,0.468,Hi are you a lady or a guy,Hi @; I am a lady. ( · ),8,6,Dudu mlambo,Phoenix
27,1,c27_p1,B,low,0,23386,2.2068,0.468,What is your name?,"Hi @, I'm Justiyaya and I'm an editor here! I'm assigned as your mentor automatically. Feel free to ask any Wikipedia related questions if you need any help. [POLICY] is often a great place to start.",4,35,Dharmarajjaisi,Justiyaya
27,2,c27_p2,A,high,1,24049,2.927,0.68,Hello how are you doing?,"Hey ! Welcome to Wikipedia! I'm good, thank you. :) :",5,8,Miles Ormerod,Bunnypranav
27,2,c27_p2,B,low,0,24557,2.927,0.68,"Hey, how’s your day?","Hi , my day is good.",4,5,Soooooooap,1AmNobody24
27,3,c27_p3,A,high,1,9074,3.7583,0.4923,hello what happend to,"If you refer to , I don't know. They only made three edits back in 2008, so I assume they just never edited again. A lot of folks make a few edits and then don't return, for any number of reasons. Any particular reason for asking?",4,45,Yahoot7,CaptainEek
27,3,c27_p3,B,low,0,6274,3.7583,0.4923,"Hello, how do you do? Hope you slept well?","@ A bit windy here in the UK last night, thank you, but we slept through the storm. Welcome to Wikipedia. I'll leave a few handy links on your talk page to get you started, but feel free to ask me any questions about editing if you get stuck. Regards,",9,50,OCHIES,Nick Moyes
27,4,c27_p4,A,high,1,10682,3.7703,0.535,Hi..How are You?,"Hi মো.তাজউদ্দিন I'm good, thank you for asking! How are you enjoying Wikipedia? —",3,12,মো.তাজউদ্দিন,Wugapodes
27,4,c27_p4,B,low,0,9603,3.7703,0.535,"Hello, i have a question could you please answer",Martinl5935w yes? Please feel free to post it here (and welcome!),9,10,Martinl5935w,Elli
28,0,c28_p0,A,high,1,38392,0.6794,0.2798,your page is hilarious,"@, thank you. '",4,4,Cbrwe,JayCubby
28,0,c28_p0,B,low,0,38498,0.6794,0.2798,Say hi to Tyler hynes,Hi @ and welcome! •,5,4,Tylers Hyness,Kqol
28,1,c28_p1,A,high,1,39167,0.7166,0.3286,"Hello friend , family","Hello, @. Welcome to Wikipedia. What exactly is your question, please? The topic looks highly technical, and the page not at all well-cited. Were you looking to try to improve it? I'll leave one of our standard welcome messages on your talk page which contains a link to start learning how to edit Wikipedia. It's best to start slowly and get familiar with how things work by making small edits before setting off hurriedly to make big changes. If I can help you further, I will. regards,",3,87,Lincoln Briggs,Nick Moyes
28,1,c28_p1,B,low,0,8262,0.7166,0.3286,"Hi this is toktam
I am a curator of Ghasedak folk music in Iran.
I want to know how we can participate in your festival?
If necessary, I can send you some samples of our performances.","Hello! To be clear, Wikipedia doesn't run an actual folk festival. However, our article does contain a list of those festivals which are individually [POLICY]. If you share some [POLICY] sources here, perhaps we could find out if there is a festival associated with Ghasedak music that could have a Wikipedia article. —",36,52,Toktam abedian,Ganesha811
28,2,c28_p2,A,high,1,34329,0.8214,0.3735,hello how much impact have you made?,:Depends on how you measure impacts. I have over 10K edits and several peices of quality content but my subject area is some what niche,7,25,JZ124,Olliefant
28,2,c28_p2,B,low,0,38255,0.8214,0.3735,"hello i have no intention of editing i only use ""w"" to look up items and reqd them... i also send money every year i just wnt to be able to look something up .. this is all ne to me and very confusing for an 84 year old","Hi there, Malaban, and welcome to Wikipedia. I'm in my 83rd year myself and am still pretty active. You might be able to get a better idea of how Wikipedia is built up by looking into some of the links in my welcome message on your talk page. Please let me know if you need help with anything in particular.",48,59,Malaban,Ipigott
28,3,c28_p3,A,high,1,27840,1.0533,0.3968,"Hello Randfreeman, may I call you Rand?",Of course!,6,2,Teeheeha,RandFreeman
28,3,c28_p3,B,low,0,28538,1.0533,0.3968,hey have a great day first i am looking for an english space can you point me out that,"Hi @! I'm happy to help, but I don't quite understand what you're asking. This is the English Wikipedia, so if that is what you mean, then you are in the right place! - 🔥 🔥",19,36,Mubarik haldoor,Illusion Flame
28,4,c28_p4,A,high,1,14125,2.2659,0.3968,Hello bOOMBan,@: Please elaborate on your question. [POLICY] (she/they ),2,7,Riley20000,Cassiopeia
28,4,c28_p4,B,low,0,35506,2.2659,0.3968,Hello my name is Amache I am trying to figure out how I can send Denzel Washington a message or if that's even possible,"@ I don't know if it's possible, but it's not possible through Wikipedia.",24,13,Amache Spencer,I dream of horses
29,0,c29_p0,A,high,1,24452,1.7658,0.2612,Hi this isn't like a question abt editing I'm just wondering if you're Nobody as in the dude who killed that poor cyclops or,"Hi , I don't think i'm related to [WIKILINK] nor have I met a a Cyclops like [WIKILINK] before.",24,18,Paragonne,1AmNobody24
29,0,c29_p0,B,low,0,23872,1.7658,0.2612,"My father should have been included in the section on Medal of Heroic Deeds by the Norwegian royalty. He received this medal (his is gold) in 1958. He rescued the tug boat Polar Bjorn off the coast of Greenland. The reigning monarch was Olav V.
This information is in the book, Flying into History-Volume 1 by Richard Pierson and Billie Parker.","Hi @, welcome to Wikipedia. We have a number of policies on when to include information - we don’t normally list information just because it’s true or verifiable. It has to be [POLICY] to get its own article, and significant to the subject if mentioned on another article. I haven’t got access to that book so I’m unsure what the proposed edit would look like.",61,65,RhondAnn0603,Barnards.tar.gz
29,1,c29_p1,A,high,1,3758,2.1764,0.2569,H rosie i have edited many times. although i made another account so i ccan hav a nicer name. lastname was Wikalevi,"Hi Winter the dog. I don't see a question, but thanks for notifying me about you username change. In that regard, I found [POLICY]. Please go back to that ""Changing username"" page as there are some important steps that you haven't completed yet. If you have questions regarding the instructions, the editors on that page would be glad to help you. Happy editing!",22,60,Winter the dog,Rosiestep
29,1,c29_p1,B,low,0,27210,2.1764,0.2569,"Does anyone know anything about Mickey Duff or “Mickey Blue Eyes”? He was my grandfather and I can’t seem to find any information about him online, would love to find out more about him","@ is [WIKILINK] what you're looking for? If not, there is unfortunately not yet an article about him, but you can help by searching for sources online and [HELP_PAGE].",34,29,Dylaniswondering,CanonNi
29,2,c29_p2,A,high,1,25449,2.1764,0.2237,"Thank You kpddg for your kindness & guidance you offer me in Wikipedia, I am very thankful to have a good mentor like you
your's sincerely
Dr.Anton Hudson Bradley White","Hello, and thank you for your kind words. However, I'm not sure when I have interacted with you before, and if in any case you do have an alternate account, do disclose it. Anyways, welcome to Wikipedia. The welcome message I left on your talk page should help you in getting started.",29,52,Dr Anton Hudson Bradley White,Kpddg
29,2,c29_p2,B,low,0,5062,2.1764,0.2237,I have to tell you i can not stay silent about this fraudulent Davis pretending to have created my patch. I started 211 in 1993 in the utah state prison. Me and my brother who has now passed Lloyd pace were in cell 13 oquirrhs and i sat down and came up with the patch then he tatooed it on my stomach then did the same to himself on his ribcage. How utah has not show the photos taken after the death of anouther broth Ben West in the prison i have no idea. We were all taken out photos were taken of 7 of us then we were all questioned about what it was and stood for. Nobody said anything other then it was religious because it partly was and is. So the lying fraud Davis should be called out as any kind of man because he is a lying coward!,"Lokiesghost211, is there a Wikipedia article that has this content wrong? [WIKILINK] does not exist yet. ( / )",152,15,Lokiesghost211,Firefangledfeathers
29,3,c29_p3,A,high,1,28858,2.1923,0.1445,"Digital Creator Mrarady Um
Oum Majeudy Wikipedia Program developer Hardware ( talk page )","Combined from ""Oum Majeudy Wikipedia"". ~~",12,4,Oum Majeudy,2NumForIce
29,3,c29_p3,B,low,0,28372,2.1923,0.1445,"Hi there nice to meet you. Can you help I have a question. Joseph and his amazing technicolour dreamcoat was brought to the olympia theatre in Dublin many year ago, the narrator was Katy John, I'm thinking it was 1989 but I am not sure, can you help?","Greetings! Remember, at Wikipedia when referring to information, we stick to [POLICY], so most won't take you seriously when you call something ""amazing"" like that, hope you enjoy your Wikipedia Adventure. I do need last names for Joseph, could you provide this for me and I will get back to you as soon as possible.",48,55,Cathyrobo19,Grapefanatic
29,4,c29_p4,A,high,1,33463,2.5311,0.0811,"Hola, he notado que existe un artículo en la Wikipedia en ruso sobre el pueblo de Landman, ubicado en Kazajistán. Sin embargo, no he encontrado una versión en español (España). ¿Sería posible considerar la creación o traducción de dicho artículo al español? Gracias de antemano por su consideración.","Wikidata uses [WIKILINK] for Landman.
Este enlace ya está utilizado.",48,10,Fernklang,Aafi
29,4,c29_p4,B,low,0,5781,2.5311,0.0811,"Unless my memory fails me, I believe the very first presentation of the Salem Witch trial course that was presented at UMass Amherst by Nissenbaum & Boyd actually occurred during the summer academic semester in 1969, and only photocopies of purportedly ""original"" court transcripts, personal affidavits and diaries were provided as classroom aids for classroom discussions.","Hello, Preter Anthony. That is all moderately interesting but it is not a question and I am unsure what effect it would have on Wikipedia. We do not rely on the memories of editors, after all, but only on published reliable sources. Do you have a question?",56,45,Preter Anthony,Cullen328
